MethodIndex,MethodId,Branch,StateCount,UniquePhaseCount,PowerDesignRank,PowerDesignCondition,Recoverable,Canonical,MedianValidFraction,MedianTrainingFitNmseDb,MedianHeldOutFitNmseDb,Branch1Coherence,Branch1PhaseRmseDeg,Branch1ComplexNmseDb,Branch1MagnitudeNrmse,Branch2Coherence,Branch2PhaseRmseDeg,Branch2ComplexNmseDb,Branch2MagnitudeNrmse,Branch3Coherence,Branch3PhaseRmseDeg,Branch3ComplexNmseDb,Branch3MagnitudeNrmse,Branch4CanonicalCoherence,Branch4CanonicalPhaseRmseDeg,Branch4CanonicalComplexNmseDb,Branch4CanonicalMagnitudeNrmse,ValidDoaCount,MedianDoaAngularErrorDeg,ValidLocalizationCount,TwoStationValidCount,TwoStationMedianErrorM,TwoStationMinErrorM,TwoStationMaxErrorM,TwoStationMedianRayRmsM,ThreeStationValidCount,ThreeStationMedianErrorM,ThreeStationMinErrorM,ThreeStationMaxErrorM,ThreeStationMedianRayRmsM,FourStationValidCount,FourStationErrorM,FourStationRayRmsM,FourStationEstimatedY_M,ForwardLocalizationCount
33,B4_K03_I02-03-05,Branch4,3,3,3,5.35734750587403,1,0,0.829613095238095,-321.736369486906,-16.6700102900894,0.706653854821044,55.8876938820197,-3.00528188999181,0.487330167295593,0.565179000668953,66.1591581398295,-1.67389673297949,0.622803327355038,0.681480304132851,55.9410004732351,-2.71582846546028,0.527331758474985,0.738151414260875,53.3301846991256,-3.45657357202582,0.476037794959377,4,9.89899501856153,11,6,3.19427991988961,0.713498157729556,23.258231071399,0.118805723774249,4,1.00169063939387,0.765539355440693,4.08963506845255,1.10751360351971,1,0.864528249506202,1.32868394939895,2.25460282141902,8
34,B4_K03_I02-03-06,Branch4,3,3,3,3.45343908280328,1,0,0.84375,-320.603033965682,-19.1896711709051,0.74980337613269,43.3803239407708,-3.59502376037795,0.487373038306873,0.66121496515618,55.847366202809,-2.49651972714326,0.576130431936723,0.727897016608471,47.3271171355891,-3.28459270062438,0.497525031408613,0.780726623593629,43.4467290536295,-4.12336856398728,0.481388605587796,4,10.1150724357868,11,6,1.16382867195993,0.751497818251096,1.69230349230302,0.148531334488029,4,1.14912625786579,0.821337575063184,1.3194800843044,0.22913469700222,1,1.13282456610727,0.238931911165433,1.99598307441178,11
35,B4_K03_I02-03-07,Branch4,3,3,3,3.45343908280328,1,0,0.838541666666667,-322.166238520165,-19.473093084947,0.770367873824416,45.040507938125,-3.91940076358614,0.481469500737291,0.67013689910799,54.5892223932355,-2.5998110381188,0.571961080551721,0.734342795450868,48.4047634572287,-3.37072276609929,0.477219080884325,0.80781814250285,44.2592680419833,-4.63500725165858,0.442526378247015,4,10.2804810523602,11,6,1.17933769034811,0.741046129722711,1.63676805492489,0.203916750531611,4,1.06450124740729,0.788517307311011,1.31779661978212,0.256247443166097,1,1.11441485243592,0.266529880133453,2.00798313311256,11
36,B4_K03_I02-03-08,Branch4,3,3,3,5.35734750587403,1,0,0.828869047619048,-322.448768892194,-17.0177334202732,0.679189489856966,53.7535472731845,-2.69154746037267,0.547865688223268,0.560350655904703,66.2823867140016,-1.63774535630327,0.624797994012618,0.654910343172944,58.3025556417737,-2.4363039523787,0.55235786771509,0.71429443657115,49.5843432314012,-3.11155799447741,0.492106222631921,4,10.4990291170842,11,6,1.17517737952678,0.770191570417252,1.67800516814443,0.130240263074684,4,1.06531846740426,0.793367688110955,1.28901031360215,0.234203958312642,1,1.11597310753119,0.250537860084705,2.01586470529639,11
37,B4_K03_I02-03-09,Branch4,3,3,3,13.2024309665537,1,0,0.741815476190476,-321.33164816664,-11.2049490508006,0.536347993763309,71.5492488092554,-1.51042154607193,0.614715315601121,0.448286603829186,73.5702546898432,-0.974370640320067,0.659603622632854,0.51731255814052,69.4574625508098,-1.39659448093667,0.633494042914941,0.566907645294913,70.0907931484626,-1.70733137693691,0.577228504917262,4,10.1621809553201,11,6,3.2551815896252,0.758245991062269,23.5148726215355,0.202547508511508,4,1.1026786825163,0.805825712760554,4.17716484623334,1.09163046411062,1,0.888250887749039,1.30453582819032,2.22511497769237,8
38,B4_K03_I02-04-05,Branch4,3,3,3,5.35734750587403,1,0,0.811011904761905,-321.420300892856,-15.9798579501383,0.658688826236029,57.3917188344363,-2.51571668468725,0.526248022850045,0.522339129931128,65.9479064900945,-1.40820928776551,0.633316604073876,0.645717357880005,57.6741096045823,-2.38409227746337,0.546675468592017,0.681616146236582,54.7369729237408,-2.80037625952652,0.482516214982797,4,10.2435532295363,11,6,3.2729913180643,0.721192494712214,20.3835151313624,0.272437189731594,4,1.06498701513541,0.737727762771795,4.03820854612156,1.09956778715122,1,0.892645028532387,1.31213443548267,2.22121191218738,8
39,B4_K03_I02-04-06,Branch4,3,3,3,2.35829447118226,1,0,0.898065476190476,-320.083702348089,-20.9015989355266,0.791943847231018,36.5952889930143,-4.30940202264969,0.434506311315144,0.652328628146141,53.1135415803975,-2.41383179609384,0.555754154366933,0.771285865505016,39.7262897817635,-3.98978896068167,0.458345405384014,0.851907886913107,31.2660332848783,-5.64339518888263,0.379041303583525,4,10.346803246748,11,6,1.23155047505866,0.717263045783674,1.8087636714539,0.163911022886701,4,1.20242566364295,0.759836786829412,1.40271918209237,0.253972008840453,1,1.20566444840961,0.268348882903672,1.91703709771293,11
40,B4_K03_I02-04-07,Branch4,3,3,3,1.68454111593416,1,0,0.919642857142857,-321.630666797391,-21.9675164819316,0.837756697905976,31.9068875685818,-5.37242990426691,0.393717064319523,0.67926163040152,52.5105209190382,-2.69568516059849,0.529232657919131,0.819509555556369,31.7522634510918,-4.90411797783349,0.430593782095533,0.891037075040445,27.2811004012321,-6.95378964744538,0.340780273577168,4,10.2953158287164,11,6,1.24192166116432,0.727970667088588,1.87160434307422,0.145020095852338,4,1.18949243172837,0.757115743286711,1.45065162392489,0.246069368245421,1,1.23775746376947,0.267607336796287,1.8854231340235,11
41,B4_K03_I02-04-08,Branch4,3,3,3,2.35829447118226,1,0,0.90625,-321.717865137466,-21.3821743733601,0.85718669316213,37.2515375534503,-5.76581259860173,0.365446481592352,0.689624018593871,55.1703619716548,-2.86354442388556,0.513400717539973,0.818692857604635,40.2948314784472,-4.8292534073554,0.380350036314532,0.886315273869134,33.7208846218726,-6.68732604209756,0.327276376204804,4,10.3092275663113,11,6,1.23565713125003,0.713498157729556,1.80753296731004,0.189079776110233,4,1.16541109881427,0.767179687099145,1.4056933466109,0.25617542063695,1,1.19261661537298,0.277903579131071,1.92863278991383,11
42,B4_K03_I02-04-09,Branch4,3,3,3,5.35734750587403,1,0,0.833333333333333,-321.330094010711,-16.7915137852253,0.693523220998144,56.0948214968999,-2.89990463133123,0.487636027283001,0.56308177122118,65.906703652092,-1.7150308433835,0.591202687207971,0.690129081672149,57.6917627299858,-2.87430607281217,0.517461272766268,0.719263797225818,55.5397628866597,-3.18282446503541,0.483201510107236,4,9.98383745152462,11,6,3.29568403186881,0.655260184251947,18.0553158498407,0.251620202998478,4,1.12060223286482,0.761321009548178,3.95619198906168,1.08556459431818,1,0.830173921371388,1.30524771730867,2.28547014166202,8
43,B4_K03_I02-05-06,Branch4,3,3,3,3.45343908280328,1,0,0.835565476190476,-320.46464946979,-19.189004483016,0.643540463761398,52.2960958679692,-2.36715532004758,0.611574164411343,0.514742196102801,64.255412956104,-1.3507273795805,0.681472913308194,0.610078351053641,56.5293153303453,-2.0946026640966,0.623480520442741,0.66531609262574,49.090706565724,-2.56930529895941,0.579801056734232,4,10.040248976859,11,6,1.18534459346357,0.716161482855235,1.77965906566483,0.149496649987099,4,1.16199298769109,0.811574780280045,1.36975712163908,0.230418902497289,1,1.15888256705398,0.249227675077478,1.97057727372982,11
44,B4_K03_I02-05-07,Branch4,3,3,3,1.68454111593416,1,0,0.907738095238095,-321.185154001137,-22.0359181738613,0.843812080884558,34.4398164787164,-5.42289065577769,0.414874221503826,0.687356453267781,46.5809069548122,-2.78064606459989,0.532946343059265,0.807398815688293,35.1876376648551,-4.6513373580513,0.411112818120318,0.882963782805958,29.7567754182526,-6.57388385032457,0.346384936576038,4,10.523341133289,11,6,1.21795098677657,0.701764973456485,1.71560168359414,0.165427132005401,4,1.13571476862132,0.790242826112639,1.35594213789443,0.248579741459174,1,1.15562006436161,0.266282866572533,1.9684631193637,11
45,B4_K03_I02-05-08,Branch4,3,3,3,1.68454111593416,1,0,0.92485119047619,-323.608086947035,-22.3646039219484,0.864297954046854,30.9188234582154,-5.98626350489531,0.339027703522067,0.67670730827634,52.6109100330538,-2.6858082525838,0.525736543068442,0.839562997883599,33.7429765464188,-5.31429379987455,0.375677610797,0.91164358917698,30.5601345797074,-7.72418235597892,0.293939807514082,4,10.1700624687376,11,6,1.21813359205442,0.711581242135921,1.78773340447995,0.193424723624539,4,1.15633195136752,0.795478884310039,1.40920537789763,0.249124467541066,1,1.16706442746558,0.268622121101372,1.95675895380073,11
46,B4_K03_I02-05-09,Branch4,3,3,3,3.45343908280327,1,0,0.85639880952381,-321.420106172831,-19.5324813161424,0.711203017074447,49.4478251011148,-3.06537357072591,0.467490694513324,0.583554494779031,61.914056039977,-1.83604299040263,0.566530383419396,0.700755234258884,52.6787731921586,-2.93680641167659,0.48822904213709,0.716118580239563,49.7342113824544,-3.13189236061923,0.459324334820893,4,9.96349610371819,11,6,1.15735053899236,0.658267155254072,1.70002351246186,0.152702931391787,4,1.14537011091169,0.773844625907833,1.32674744816105,0.233733823931949,1,1.1185507161701,0.24597325484204,2.01197094552431,11
47,B4_K03_I02-06-07,Branch4,3,3,3,3.45343908280327,1,0,0.829613095238095,-320.256532923598,-19.3306135291054,0.700737989224295,46.1976399448422,-2.95776469900258,0.527028426508037,0.594659374025212,60.4511545936993,-1.89532765496955,0.620014591058847,0.672668187554156,51.5842519674528,-2.62946878241499,0.533587352514787,0.749516842952489,48.3678787444532,-3.58496417235969,0.487443700296115,4,10.2625953148701,11,6,1.18477049497667,0.703888051365384,1.77457349042842,0.102257702214224,4,1.08835643317777,0.760196750535009,1.30753683611451,0.23101039891641,1,1.14335554092861,0.250015780834119,1.99309021764956,11
48,B4_K03_I02-06-08,Branch4,3,3,3,2.35829447118226,1,0,0.902529761904762,-320.760967960868,-21.5310450347608,0.836481495702303,35.4237207066374,-5.22696860855764,0.4088072470604,0.671693262070987,52.9095426876281,-2.61323719340752,0.539314486761722,0.812213012102625,38.0167102418715,-4.68892245831682,0.4211479201895,0.87751936245102,31.6760787719782,-6.38359375730325,0.351353953014695,4,10.0543439417124,11,6,1.17636258430543,0.701056543270481,1.68859963283549,0.196061782765993,4,1.08622649640186,0.755952413562861,1.34221009105828,0.249706105617077,1,1.1233212586767,0.263187537122326,2.00064096299483,11
49,B4_K03_I02-06-09,Branch4,3,3,3,3.45343908280327,1,0,0.841517857142857,-320.131674835789,-19.5957413202113,0.715764467808498,53.6795100563571,-3.13634901948808,0.504768756286943,0.577552139978151,63.6503888113764,-1.8286582021007,0.584029421478562,0.710034888621297,57.2771655428929,-3.06160979911786,0.504834235544717,0.73975409182321,49.3618275047567,-3.47062037156324,0.46993770331548,4,9.76228102987126,11,6,1.17548196859232,0.685525388495404,1.79950123060759,0.158454379411335,4,1.19500118695651,0.739707173438634,1.37702688409528,0.249435982092435,1,1.161949760866,0.258593476009546,1.96358062480964,11
50,B4_K03_I02-07-08,Branch4,3,3,3,5.35734750587403,1,0,0.828869047619048,-320.173340203235,-16.8972379839821,0.665535548301066,49.5652820649187,-2.59196824669554,0.561234725454778,0.537111663730924,61.6933296712938,-1.49125065334374,0.628804643852293,0.637127472436561,54.0336182718355,-2.27560782799027,0.55625631262753,0.681868956002809,48.4122891603755,-2.73461300918101,0.548574699238955,4,9.84845110866706,11,6,1.17286334049795,0.671961677080767,1.70272644383812,0.193431045273076,4,1.09690871484258,0.691578099762481,1.35757411959755,0.25246906059824,1,1.13216885803975,0.259574769144966,1.99062029200817,11
51,B4_K03_I02-07-09,Branch4,3,3,3,5.35734750587403,1,0,0.819940476190476,-320.190521511202,-16.9348894680165,0.674307877603193,57.039358366092,-2.66441777047698,0.527045148859067,0.567179609126013,61.9045146706045,-1.71744931437098,0.611863234059884,0.677568668448165,56.0671845668712,-2.69571137894034,0.541790068595882,0.660365572022617,52.6653579701045,-2.50126388965409,0.5494376799127,4,9.9102596835223,11,6,1.08722762986382,0.651129330044437,1.43559172565702,0.174914956145195,4,0.939183505918355,0.675248919060069,1.17884977054988,0.228979805790578,1,1.02481329889638,0.249636795986448,2.09788445498256,11
52,B4_K03_I02-08-09,Branch4,3,3,3,13.2024309665538,1,0,0.755208333333333,-320.611029792268,-11.2696576443567,0.516067161621672,67.5683130287083,-1.35001558104231,0.645237981316741,0.490124193860819,73.1507533405194,-1.19909648969117,0.668488484037618,0.531047100206365,68.5970813360082,-1.4487754654286,0.615833660839225,0.522423634048271,66.6153357806286,-1.41341459148449,0.654883152413542,4,9.99308361982926,11,6,3.26963500788889,0.70735031177086,26.3387917437425,0.221771594432733,4,1.08551760506744,0.725683536261576,4.12417373121757,1.0907532376907,1,0.87114123450014,1.29191981776073,2.24079292364503,8
53,B4_K03_I03-04-05,Branch4,3,3,3,13.2024309665537,1,0,0.719494047619048,-322.110140392147,-9.29373848398312,0.557307631364595,67.3511277949896,-1.61995610041201,0.594944670904132,0.501052979378503,73.058488910621,-1.28549755420032,0.648187245001692,0.542027315265116,69.1030933448041,-1.51163071387545,0.617454879769935,0.550881308573106,66.1675036966171,-1.57289992103586,0.591854613227202,4,9.94292025452806,11,6,3.2528361542951,0.696000437132319,21.008259586147,0.238389510229807,4,1.02483021728638,0.73293142722096,4.21139835903145,1.10244156216368,1,0.833231891254868,1.31500992997983,2.28732396783389,8
54,B4_K03_I03-04-06,Branch4,3,3,3,5.35734750587403,1,0,0.803571428571429,-321.394777802348,-15.6160231606028,0.682685883316889,50.4204789318904,-2.73976191749457,0.555931647490693,0.550400293788352,65.4999408174744,-1.57064835519015,0.657036730637015,0.665020996341281,50.9157042327315,-2.54768873895364,0.577759746027748,0.698570310090471,49.1670851272961,-2.91200131162319,0.556613972638771,4,10.327532756226,11,6,1.26934351915142,0.72410334498323,1.91432810908652,0.169728835707138,4,1.29299741677312,0.809063026412642,1.48586365085315,0.262973172970204,1,1.24623508266457,0.273504027801616,1.87661768481931,11
55,B4_K03_I03-04-07,Branch4,3,3,3,3.45343908280327,1,0,0.826636904761905,-321.608050952958,-18.5882193802362,0.714179990809043,41.8457497296614,-3.12342793039475,0.547732522008187,0.562939850708874,57.2605961271615,-1.65551801860032,0.65763197031862,0.706486882973722,45.6341955271211,-3.00313028722232,0.57991405599744,0.739931995204615,40.9381394927181,-3.47567281873355,0.523334262739671,4,10.0353905956172,11,6,1.23002353412539,0.71124071149787,1.88221550235972,0.169959465922638,4,1.24891652565347,0.729156168113713,1.44228859530093,0.260756178260819,1,1.22128955866919,0.272429722092679,1.90110306937318,11
56,B4_K03_I03-04-08,Branch4,3,3,3,3.45343908280328,1,0,0.834821428571429,-321.564479904306,-19.1921354254257,0.724884441996141,41.4989790657874,-3.26185218419047,0.534662080997895,0.579550739117921,62.6790475425719,-1.7836211059882,0.63778594035517,0.700536886841322,44.8943956453043,-2.96782221871351,0.546299998904434,0.7617745569771,43.1279773408252,-3.77464501466451,0.515051323447691,4,9.96693393719422,11,6,1.24061170214843,0.697372185081219,1.93631923889882,0.155676664448512,4,1.21681027823773,0.72779573205187,1.48713045151783,0.257235112416386,1,1.2489798718073,0.279482351231809,1.87216627189673,11
57,B4_K03_I03-04-09,Branch4,3,3,3,5.35734750587403,1,0,0.825892857142857,-323.479175581363,-16.6388207274961,0.668160089798478,56.7908933534902,-2.56868654030733,0.495085624926411,0.568691858031876,68.9582162042985,-1.72122767901577,0.589663040418724,0.639538106104902,55.1405753152338,-2.28825732854313,0.528723189713381,0.679667826130259,54.4137098188429,-2.69223447631752,0.496336993845361,4,9.59025628847131,11,6,3.24322241097422,0.639256357958476,28.052577691913,0.203912127902142,4,1.04036685944173,0.693157860232578,3.96472172258619,1.09123393146244,1,0.819652650773162,1.3011932453501,2.29426415107718,8
58,B4_K03_I03-05-06,Branch4,3,3,3,5.35734750587404,1,0,0.799107142857143,-323.988547341768,-16.0558767419955,0.623038485715548,53.9619449228058,-2.1350075053889,0.597180171737089,0.546936734602536,64.8004486532788,-1.54635828605623,0.676851594114317,0.603102035744476,57.4307745919276,-1.96382907656458,0.615899010199515,0.633872527112661,50.5146549426197,-2.23378608481269,0.600722289355739,4,10.2582078485596,11,6,1.1953312821664,0.705210519198093,1.68781095378651,0.257702516687368,4,1.09135705817256,0.820042004629531,1.5006326312937,0.308865804638101,1,1.07945573274289,0.305450944513492,2.04310299890522,11
59,B4_K03_I03-05-07,Branch4,3,3,3,2.35829447118226,1,0,0.876488095238095,-322.326486845978,-20.773271424125,0.812681843602812,32.0613460123635,-4.69601221480973,0.497989264160264,0.663282792993537,47.6512324233844,-2.51814724945429,0.592806125195265,0.797795856566535,35.8830944862751,-4.39668281548991,0.464915327056112,0.831894654813466,31.1102148357684,-5.12104169969305,0.491146049305398,4,10.1481313885875,11,6,1.19131776166151,0.711105958560229,1.7455551225445,0.163780134428897,4,1.16127964290252,0.803183399578097,1.3597348349597,0.246464918637663,1,1.14741997104113,0.259573311149257,1.97821071949397,11
60,B4_K03_I03-05-08,Branch4,3,3,3,1.68454111593416,1,0,0.90625,-322.218927839311,-22.1815761071137,0.836039524499314,31.0202834688117,-5.40630608310403,0.387994806651679,0.647393244090749,52.8679255681467,-2.37363462445204,0.548606856849448,0.817118275635411,33.9285722882142,-4.81417812096488,0.408896348898665,0.880898737878634,27.6704618150676,-6.55739282902266,0.314873413339896,4,10.077021766983,11,6,1.17655714594819,0.71004072091607,1.66308276330543,0.196315397219446,4,1.08502054676007,0.779074184231627,1.35848237096225,0.245493341591396,1,1.11880655945824,0.254677249194983,2.00544091057374,11
61,B4_K03_I03-05-09,Branch4,3,3,3,2.35829447118226,1,0,0.895089285714286,-321.661191182229,-21.3656596461272,0.8242791693132,38.3253723330999,-4.9779412965136,0.385797387680008,0.65615853902308,55.8520295083598,-2.44545830632698,0.531650564159564,0.809609010393762,39.5070452628741,-4.66110355211067,0.425232994209498,0.834203954487986,36.7141960077585,-5.17904981845435,0.390906923890732,4,9.87334181804428,11,6,1.19021484745865,0.684719278486508,1.76844306400229,0.198403847266675,4,1.11905486297105,0.754581026083104,1.41837190223442,0.253954072796678,1,1.14152671598995,0.266627466776108,1.98234504928747,11
62,B4_K03_I03-06-07,Branch4,3,3,3,3.45343908280327,1,0,0.825892857142857,-321.154984114737,-18.7310153402819,0.702331875291245,40.3769202556838,-2.95765985298408,0.572243053815867,0.590918561371704,57.5317021479005,-1.88262938362498,0.637928884922048,0.675494203723483,43.2825580258849,-2.64863116963189,0.587833546952554,0.733836041879571,39.8270295689352,-3.36178118371403,0.578248167900932,4,10.0769788734127,11,6,1.166955807421,0.728743725577315,1.68816562136489,0.186084644362366,4,1.07898413153365,0.777133344996109,1.3269315824756,0.241023510692809,1,1.1214223911824,0.25682027408088,2.00478831788405,11
63,B4_K03_I03-06-08,Branch4,3,3,3,1.68454111593416,1,0,0.907738095238095,-320.596177473676,-22.2258141581808,0.827546766514791,30.6537286675195,-5.16586790861657,0.417443451984891,0.69463890706726,53.242791207344,-2.86203599893627,0.547785015319556,0.805410054575421,31.8648898850907,-4.60502739815986,0.429692029253114,0.882652713972007,26.4848665203694,-6.57050426670084,0.350388185587522,4,9.77318359899778,11,6,1.13312435135505,0.71004072091607,1.65499327114478,0.18100694523807,4,1.05774475454801,0.76725342031487,1.28929509651398,0.231849800650987,1,1.0879686078564,0.250943605085247,2.03856122637497,11
64,B4_K03_I03-06-09,Branch4,3,3,3,1.68454111593416,1,0,0.911458333333333,-322.670840587932,-22.3337802249255,0.847366360403356,32.3309850973958,-5.53079761138444,0.372583023846818,0.718037633671653,50.2200886484273,-3.14793060119968,0.511411568797253,0.846663854064247,32.5796072872659,-5.54939150527426,0.385624252820148,0.868972078272808,29.3537549572722,-6.12420776995476,0.358676762389283,4,9.9290701821573,11,6,1.17212434303477,0.700885714928496,1.70148273936152,0.187457927078983,4,1.0809735854284,0.754466538689897,1.33225576798522,0.243974563432283,1,1.12576496144866,0.260923719536841,1.99753335640131,11
65,B4_K03_I03-07-08,Branch4,3,3,3,3.45343908280328,1,0,0.83110119047619,-322.055041484937,-19.3757570529642,0.757622757840278,42.461857729407,-3.70589581727315,0.502947293820581,0.619603961036137,56.6186733764664,-2.12504406135806,0.598282527391241,0.749657570903653,44.3510880056633,-3.60229459414826,0.507514799479281,0.778896624778622,43.3319642999689,-4.10069657390641,0.485815619662101,4,9.98581885444932,11,6,1.15435689840062,0.673898311822029,1.6485570409207,0.172018027908948,4,1.05765776147128,0.692617159761046,1.29186566872947,0.236357011010702,1,1.11747606635257,0.256026464082887,2.00643069999906,11
66,B4_K03_I03-07-09,Branch4,3,3,3,2.35829447118226,1,0,0.886904761904762,-321.982345203568,-21.4354893568984,0.825131836545623,35.1672719223532,-4.96576063753279,0.414114134500489,0.691273125948619,53.2917252638702,-2.8394177691006,0.536466033328489,0.817230909482736,35.7637452722453,-4.78687734308003,0.416612491722243,0.835245292655632,35.4031160617262,-5.21235672476898,0.399923052817298,4,10.2953158287164,11,6,1.19301349740883,0.714454540619968,1.66056122265647,0.189638806381309,4,1.07034509305605,0.757980297018616,1.32148375023587,0.246053399385698,1,1.13554048750765,0.264038742400073,1.98615056367535,11
67,B4_K03_I03-08-09,Branch4,3,3,3,5.35734750587403,1,0,0.84077380952381,-321.872311732199,-17.0750829898533,0.677843032851265,52.8331500320774,-2.68927709270007,0.517236826532859,0.565670220290697,65.9352268975365,-1.67503130816868,0.597547629141217,0.687281738270458,52.1820966374163,-2.78717571249633,0.508637082008703,0.67867787863365,51.9690068518254,-2.69614051282733,0.538803875612149,4,10.1351576221034,11,6,1.14562075976364,0.756097206003036,1.61220581008026,0.1578598734625,4,1.06105641139774,0.797680689304848,1.25965790765596,0.236215328394039,1,1.09156049963012,0.250562142092659,2.03254571271879,11
68,B4_K03_I04-05-06,Branch4,3,3,3,13.2024309665538,1,0,0.720982142857143,-319.947548050522,-9.23397584235445,0.561816437446961,66.3942690335526,-1.64738327616397,0.652077804897153,0.505298718979492,71.9156702241059,-1.28286693084789,0.694958954047698,0.54854321013074,67.1168134094539,-1.55573792582897,0.663609067339573,0.533900991671818,67.0982158245576,-1.45724796452276,0.675513480139273,4,11.0477941218885,11,6,3.26454503510288,0.719071369703502,20.9152753189416,0.217676492987344,4,1.00919404607706,0.853175625017179,4.04896804097637,1.10972524511933,1,0.889115388691667,1.33458045003605,2.23250875313206,8
69,B4_K03_I04-05-07,Branch4,3,3,3,5.35734750587403,1,0,0.78422619047619,-322.104065478876,-15.2295875747892,0.664643035259877,50.3751318647476,-2.54619500268917,0.593944661806081,0.548597172817435,60.2474499683571,-1.56236141316924,0.677087238039377,0.656462208778413,51.291368464245,-2.46793384248972,0.6094470881106,0.64404757377516,50.8184951770111,-2.33318063918373,0.618727218522038,4,10.6927725330161,11,6,3.26165779739908,0.757162709826386,15.576086660545,0.263595003861641,4,0.905542069201442,0.556814384487214,4.15069335070941,1.22204028304124,1,0.941313612952482,1.34734243387123,2.17492341947004,8
70,B4_K03_I04-05-08,Branch4,3,3,3,3.45343908280328,1,0,0.828869047619048,-320.751532993166,-18.7905153745921,0.71331748403429,45.1395905244616,-3.0925700559147,0.516179587142361,0.548527801652405,61.796570033384,-1.55542553202925,0.629332019347181,0.676369649159587,47.0255632390991,-2.67533577297493,0.545076091668381,0.728698449695546,43.7703325045255,-3.31450205608243,0.512978030028798,4,9.98763124163242,11,6,1.20562436205377,0.728053387347483,1.8161065733335,0.239323334681138,4,1.15963432387803,0.755204445262903,1.57465724675035,0.306016456932543,1,1.1419374274325,0.295738175232296,1.980887403182,11
71,B4_K03_I04-05-09,Branch4,3,3,3,3.45343908280327,1,0,0.831845238095238,-321.281767383028,-19.1081153335802,0.669312963327645,56.0802945618767,-2.58152430250986,0.517662492837538,0.544185036088576,65.5492220828442,-1.54813682626905,0.609590272276625,0.665526875093717,52.716639865761,-2.54109277244465,0.521153698459845,0.704320947278019,54.0020339627532,-2.97735436535158,0.50179600819572,4,10.1364951769068,11,6,1.22570233050445,0.709309915188505,1.82743351116212,0.192104940036477,4,1.16475509543384,0.742703601019771,1.41082276627859,0.263258422354933,1,1.20120073810061,0.279767442746427,1.91995476500324,11
72,B4_K03_I04-06-07,Branch4,3,3,3,5.35734750587403,1,0,0.790178571428571,-320.921991276222,-15.6487929761911,0.66931982479048,47.6788849336906,-2.58597428786745,0.592909323540996,0.56142015724735,59.6133115492506,-1.66540470264152,0.626278503381269,0.638891455483782,49.0823825284279,-2.28900786732594,0.621931965027341,0.665490688789885,47.6497067611483,-2.58006529443834,0.598861707906474,4,10.3674565878526,11,6,1.17159466506927,0.759844866888325,1.61851778857545,0.203866530335558,4,1.0760088956418,0.824561132984776,1.36149593010464,0.248442844930955,1,1.1072310975221,0.252930584769252,2.01984511252569,11
73,B4_K03_I04-06-08,Branch4,3,3,3,2.35829447118226,1,0,0.891369047619048,-319.500490697883,-21.1120498813195,0.784018877179833,36.0338155109319,-4.14391748352226,0.442330278612099,0.665740769338353,54.074078438601,-2.54723087986976,0.529129434569993,0.771827576492841,35.3670796307035,-3.93373495444813,0.443856139175654,0.840155354864157,34.0275218947773,-5.34032811152093,0.410632032063613,4,10.0143675327194,11,6,1.18145696374808,0.741594919263511,1.71629840719442,0.19061456350249,4,1.0938790174686,0.756849924195991,1.34642207760644,0.249972422283764,1,1.14233096667737,0.261345014999672,1.98056313862232,11
74,B4_K03_I04-06-09,Branch4,3,3,3,1.68454111593416,1,0,0.914434523809524,-321.869368937511,-22.1785400774266,0.833041478939194,34.394536263086,-5.19275493003415,0.415732994732371,0.665254485354136,54.4427827065339,-2.53853192373958,0.534620545881446,0.812409011894698,37.9671234857183,-4.73897065529493,0.427325398341184,0.852204227827264,33.3420955994726,-5.66283528090021,0.377353850543515,4,10.3899407838162,11,6,1.2440505736271,0.730756634453471,1.84324746373644,0.15620556725044,4,1.20593857730234,0.7593851904912,1.4278376226167,0.252668464057766,1,1.2272818779642,0.270543406598326,1.89481505396603,11
75,B4_K03_I04-07-08,Branch4,3,3,3,3.45343908280327,1,0,0.841517857142857,-320.958262864891,-19.0889299145826,0.745329199532077,44.2553693392653,-3.55468843016198,0.502696031085039,0.606123286498182,57.4583712062555,-2.05046910053238,0.587057187430698,0.727463436202746,45.3386028592335,-3.30216859622734,0.501942842118311,0.765283094995812,44.4402190609328,-3.85119111096385,0.479531603091941,4,10.2264281749364,11,6,1.17843922240861,0.709320448022837,1.58252877907136,0.21778561784692,4,1.05260811110553,0.790080303529055,1.31598339925954,0.277552894889755,1,1.1184245950828,0.272208589826295,2.00029857691924,11
76,B4_K03_I04-07-09,Branch4,3,3,3,1.68454111593416,1,0,0.912946428571429,-321.402774918303,-22.1547695729063,0.841612096903096,33.8967584313078,-5.36540856752804,0.401960425467857,0.675566809674343,51.2318917256542,-2.65267417761645,0.542199860401305,0.828288336637713,35.2838479756708,-5.0476704341796,0.413624136599452,0.852723709813907,31.0291023511139,-5.66496571946093,0.390502242750617,4,10.4998560108291,11,6,1.23117493077385,0.730605972746316,1.71006267792945,0.196192541151226,4,1.09595130046595,0.749013531645943,1.36158367511773,0.260247775512278,1,1.17637541655694,0.275002187861414,1.94242598284384,11
