PipelineIndex,MethodIndex,MethodId,Branch,Estimator,StateCount,UniquePhaseCount,ObservationIndices,PhaseSetDeg,ResponseRecoverable,StationCount,Stations,LocalizationValid,FailureReason,EstimatedX_M,EstimatedY_M,EstimatedZ_M,ErrorM,RmsRayDistanceM,GeometryConditionNumber,MinimumForwardRangeM,AllRaysForward
790,72,B4_K03_I04-06-07,Branch4,PowerREV,3,3,4/6/7,135/225/270,1,3,L1-L3-L4,1,,-0.274348391856144,2.36077239757279,1.76992800109167,0.824561132984776,0.281116241066124,13.2072815382714,2.37750590594491,1
791,72,B4_K03_I04-06-07,Branch4,PowerREV,3,3,4/6/7,135/225/270,1,3,L2-L3-L4,1,,-0.326411673480784,2.10800739028391,1.73663012399462,1.06153091415335,0.246598242485419,7.48717830936853,2.13040493149225,1
792,72,B4_K03_I04-06-07,Branch4,PowerREV,3,3,4/6/7,135/225/270,1,4,L1-L2-L3-L4,1,,-0.271967057458397,2.01984511252569,1.58223831097652,1.1072310975221,0.252930584769252,4.52693989108177,2.02891747240895,1
793,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,2,L1-L2,1,,0.345419897178505,1.41000191024607,1.4369782926728,1.71629840719442,0.0208893609740074,29.956064044751,1.8231280270305,1
794,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,2,L1-L3,1,,-0.103869601121412,1.93738684121737,1.54457196894076,1.15814189469653,0.246850515163422,15.9690393539735,1.92988880558975,1
795,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,2,L1-L4,1,,-0.263937972326155,2.27628341066799,1.52180749511035,0.855729810064336,0.266417740126655,4.70243880055568,2.45638145090202,1
796,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,2,L2-L3,1,,-0.151344377106724,1.74880028281845,1.58454563833841,1.35235711511854,0.182251677657899,5.96327952559822,1.74903187451003,1
797,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,2,L2-L4,1,,-0.42334847821682,1.96431718188573,1.57134360524933,1.20477203279963,0.198977449347082,2.68449559669307,2.10994073908293,1
798,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,2,L3-L4,1,,-0.253427764460965,2.45717667888621,1.79201376120361,0.741594919263511,0.0030623839934297,18.1679266411608,2.47231476400986,1
799,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,3,L1-L2-L3,1,,-0.0357088116800481,1.74413044578314,1.48542485449248,1.34642207760644,0.218866061957695,9.2726774505542,1.72832559643033,1
800,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,3,L1-L2-L4,1,,-0.265580121449235,2.01599254045013,1.44364548494032,1.10779088976457,0.262443640862278,4.73158975195921,2.21046468275522,1
801,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,3,L1-L3-L4,1,,-0.255919159530836,2.43781566986629,1.78632637159115,0.756849924195991,0.315955331808762,17.0763604662914,2.45308696929947,1
802,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,3,L2-L3-L4,1,,-0.325353797711004,2.08652264579049,1.73131610526729,1.07996714517263,0.23750120370525,7.31289688281064,2.10874240519737,1
803,73,B4_K03_I04-06-08,Branch4,PowerREV,3,3,4/6/8,135/225/315,1,4,L1-L2-L3-L4,1,,-0.259535977897053,1.98056313862232,1.58192047499575,1.14233096667737,0.261345014999672,4.51718459636085,1.99034159078646,1
804,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,2,L1-L2,1,,0.420989088109951,1.29580805687836,1.46529162204073,1.84324746373644,0.0550974736351936,27.3479350548751,1.68284730026393,1
805,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,2,L1-L3,1,,-0.0819640887544939,1.85949222812785,1.5329315502984,1.23367417719922,0.264176357151174,15.3179872913332,1.84913785546866,1
806,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,2,L1-L4,1,,-0.270553356867839,2.25127758624981,1.50136217398143,0.88128103449317,0.28747413054187,4.66425058632127,2.42976410775147,1
807,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,2,L2-L3,1,,-0.155737322782701,1.70249715607726,1.61821453170634,1.40121123714726,0.149948524674308,5.8010845313044,1.70452904743944,1
808,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,2,L2-L4,1,,-0.452450996360236,1.92478488271371,1.60558811268988,1.25442697005497,0.162462609826572,2.6468278061871,2.06383347311899,1
809,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,2,L3-L4,1,,-0.255053185040456,2.47233443684698,1.79570658378423,0.730756634453471,0.0062461045652431,18.3699639682486,2.48769462813502,1
810,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,3,L1-L2-L3,1,,-0.0100403096926741,1.66219924428131,1.49788559461584,1.4278376226167,0.224546170404853,8.99931638241745,1.64413567724047,1
811,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,3,L1-L2-L4,1,,-0.32725431183248,1.89589400692093,1.47349767485113,1.23842112407638,0.280790757710678,6.57054632069014,2.07701886159891,1
812,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,3,L1-L3-L4,1,,-0.25979546409896,2.43615071060459,1.78575040004885,0.7593851904912,0.342028440366784,16.6400108847189,2.45177638562449,1
813,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,3,L2-L3-L4,1,,-0.34444519463614,1.98881000255064,1.71386246279502,1.17345603052829,0.197901580078123,5.33452144633552,2.01268902321382,1
814,74,B4_K03_I04-06-09,Branch4,PowerREV,3,3,4/6/9,135/225/360,1,4,L1-L2-L3-L4,1,,-0.26755355588675,1.89481505396603,1.57854201095884,1.2272818779642,0.270543406598326,4.22509800612981,1.90531405510561,1
815,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,2,L1-L2,1,,0.250665532500194,1.53123923241325,1.39123880821796,1.58252877907136,0.0187005929912733,33.9726713386428,1.9814264959701,1
816,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,2,L1-L3,1,,-0.0959485355148406,1.88961665871577,1.52988664202585,1.20458270736041,0.250944905216068,15.4715695861564,1.88215838342883,1
817,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,2,L1-L4,1,,-0.282687662182913,2.25044582389879,1.52007975704669,0.886096341038871,0.293052833673769,4.67506277994756,2.42227320998528,1
818,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,2,L2-L3,1,,-0.150946071068574,1.80365428807552,1.55974794932498,1.29654919860608,0.201065419619898,6.15370635925198,1.80346660656702,1
819,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,2,L2-L4,1,,-0.413261700550688,2.01603592727374,1.56001169812912,1.15229573745682,0.234505816073942,2.75902544670415,2.15895733137982,1
820,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,2,L3-L4,1,,-0.258505859113403,2.50194378078858,1.80083234838384,0.709320448022837,0.0164400261529428,18.7748968900893,2.51764999481878,1
821,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,3,L1-L2-L3,1,,-0.0276138851212299,1.77609094129927,1.43149623412276,1.31598339925954,0.228062971450393,10.9290408820997,1.75861693746062,1
822,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,3,L1-L2-L4,1,,-0.243447431339805,2.02774457193246,1.38589099425429,1.09575276019601,0.287000319561242,6.36475704723343,2.2219025426071,1
823,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,3,L1-L3-L4,1,,-0.270695730115769,2.39876735392917,1.77045912210086,0.790080303529055,0.322684904690019,14.1329371772456,2.41520041951751,1
824,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,3,L2-L3-L4,1,,-0.297579497857401,2.15630234582222,1.74222224130182,1.00946346201506,0.268105470218268,8.81825003860312,2.17588062354368,1
825,75,B4_K03_I04-07-08,Branch4,PowerREV,3,3,4/7/8,135/270/315,1,4,L1-L2-L3-L4,1,,-0.248857069363803,2.00029857691924,1.53865931258505,1.1184245950828,0.272208589826295,4.74050029874248,2.00818117721418,1
826,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,2,L1-L2,1,,0.329893456172544,1.41429347690032,1.41344182035788,1.71006267792945,0.0371392377093561,30.7500876072629,1.83817482182738,1
827,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,2,L1-L3,1,,-0.0781148175824543,1.83620881585691,1.5258905051353,1.25648898778184,0.266044042466201,15.0775523643444,1.82590175911235,1
828,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,2,L1-L4,1,,-0.273607430853254,2.23167407558439,1.49819897083397,0.900881602902445,0.296660357989687,4.62045408486325,2.40956022750528,1
829,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,2,L2-L3,1,,-0.149758623836196,1.74525279789216,1.58066207564345,1.35546267135516,0.186121041852092,5.95456648156509,1.74517870530391,1
830,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,2,L2-L4,1,,-0.427663289926563,1.96466049160364,1.56939415083972,1.20586087376585,0.20626404045036,2.6911096220411,2.10806605486297,1
831,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,2,L3-L4,1,,-0.255017395928146,2.47260208852425,1.79592403432637,0.730605972746316,0.000185307065668901,18.3719574314083,2.48797404068244,1
832,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,3,L1-L2-L3,1,,-0.0432471971561333,1.72924831446075,1.4801345881659,1.36158367511773,0.227286712351424,8.75439153902071,1.71408321518295,1
833,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,3,L1-L2-L4,1,,-0.275579495466077,2.01017122586041,1.42671336629583,1.1168460818129,0.275295515388534,4.5709682436299,2.19952929074753,1
834,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,3,L1-L3-L4,1,,-0.258061192828433,2.449477065063,1.7900966410774,0.749013531645943,0.355218598545689,17.3406188936851,2.46505614654718,1
835,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,3,L2-L3-L4,1,,-0.327278950390925,2.09320079137763,1.73457695031927,1.075056519119,0.245200035636022,7.45279519321842,2.11571522518113,1
836,76,B4_K03_I04-07-09,Branch4,PowerREV,3,3,4/7/9,135/270/360,1,4,L1-L2-L3-L4,1,,-0.254697534436597,1.94242598284384,1.54541103147374,1.17637541655694,0.275002187861414,4.41614869081693,1.95039235224036,1
837,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,2,L1-L2,1,,0.303547760809987,1.48311527795835,1.43393718435119,1.63663803225853,0.06616139889049,32.5592908217129,1.90588097169617,1
838,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,2,L1-L3,1,,-0.0718601413139428,1.83715794102058,1.53373646811117,1.25535463273852,0.267978425157891,15.0573279551846,1.82562839461182,1
839,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,2,L1-L4,1,,-0.270750228870226,2.2530443387267,1.49157343953951,0.879699648909732,0.285061069287321,4.66893512966626,2.43238817040141,1
840,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,2,L2-L3,1,,-0.16140619646667,1.83549983405981,1.61656786440406,1.27020104456481,0.162523958468463,6.20407459369705,1.83686957690342,1
841,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,2,L2-L4,1,,-0.407647873347364,2.03921449141145,1.59688594548272,1.13124438568172,0.164878181065008,2.76605118563756,2.18715570769065,1
842,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,2,L3-L4,1,,-0.250272622631135,2.48382918267864,1.79264030022809,0.718134939080602,0.0160586995204554,18.5526017529928,2.4984637167198,1
843,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,3,L1-L2-L3,1,,-0.0365460654117581,1.78317298750963,1.48349259224505,1.30744214020445,0.224294393721671,9.7580055948517,1.76605729588335,1
844,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,3,L1-L2-L4,1,,-0.29709259148662,2.01549022945296,1.45613701698532,1.11568777720124,0.255710438052783,6.22235769622953,2.20026109803981,1
845,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,3,L1-L3-L4,1,,-0.260252981582098,2.40127282632763,1.76885462793724,0.783810911598186,0.333831994039771,14.7965214832959,2.41628305223153,1
846,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,3,L2-L3-L4,1,,-0.314342578557561,2.10827592657671,1.72371445231874,1.05481826359298,0.19685174516278,6.26407485194176,2.12835201102798,1
847,77,B4_K03_I04-08-09,Branch4,PowerREV,3,3,4/8/9,135/315/360,1,4,L1-L2-L3-L4,1,,-0.264959474225139,2.0042111848646,1.56316149409744,1.119433003083,0.258295293125985,4.32824455359141,2.01236238119869,1
848,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,2,L1-L2,1,,2.36821884063908,-1.70550511831867,1.84564011598813,5.35955193152923,0.140327957587101,11.8113857958873,-1.91021758720729,0
849,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,2,L1-L3,1,,-0.0956480679840174,1.91235478443874,1.55964058484881,1.18302739021737,0.270752740962932,16.226961238152,1.89998313278156,1
850,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,2,L1-L4,1,,-0.278345803639891,2.32865795150394,1.50881660836011,0.810676158398095,0.268738373565183,4.8838158317795,2.50024688874471,1
851,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,2,L2-L3,1,,1.9512326559243,-14.6813730841426,1.33701664484292,17.8789142217135,0.62507912321481,202.877227107424,-14.8014829612465,0
852,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,2,L2-L4,1,,2.4890353313923,9.81039073936992,1.7983507933315,7.17272345532781,0.234301461364847,32.8728606966415,9.91845557626663,1
853,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,2,L3-L4,1,,-0.277389663170669,2.48827219657782,1.80840926893643,0.730847215094318,0.032060128814317,18.5627965674651,2.50627940433756,1
854,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,3,L1-L2-L3,1,,1.50000442456636,-0.656676972653255,1.71989747674399,4.04177640541968,0.979492898715384,13.2203350872536,-0.814708303072017,0
855,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,3,L1-L2-L4,1,,0.0396470112616982,2.22544397762756,1.54116119608441,0.866442869083441,1.42525854671528,5.34912866893812,2.31320168485769,1
856,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,3,L1-L3-L4,1,,-0.285065601898788,2.3751592894146,1.75848924545215,0.811835161169172,0.303971150216963,12.1297643537836,2.39190709812654,1
857,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,3,L2-L3-L4,1,,0.692808084171886,3.88738540896877,1.80397121890622,1.09918380348945,1.23663854485739,24.2835680192438,3.78737809261613,1
858,78,B4_K03_I05-06-07,Branch4,PowerREV,3,3,5/6/7,180/225/270,1,4,L1-L2-L3-L4,1,,-0.161853797317585,2.26751932373932,1.67141416892056,0.855601502941104,1.32604181098786,8.27625199427386,2.26633764590087,1
859,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,2,L1-L2,1,,2.39536911405962,-1.75735112687981,1.8822216199864,5.42039661894208,0.116391525753419,12.3869893852067,-1.97321732980139,0
860,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,2,L1-L3,1,,-0.0950444710598994,1.92227059460899,1.5418119289851,1.17233683431826,0.256019419481934,15.9353799907225,1.91326199241418,1
861,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,2,L1-L4,1,,-0.264772659956653,2.29533927817446,1.50125253104317,0.837610764679411,0.26277986134794,4.76219581065217,2.47560285138861,1
862,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,2,L2-L3,1,,1.88045182917,-12.9712548238037,1.70077746911929,16.1722081729457,0.80702255837121,209.543768500842,-13.0819869106341,0
863,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,2,L2-L4,1,,2.35012909184238,9.02454437267586,1.60651374027313,6.38382869729832,0.357395266490997,28.6483872004506,9.12819924296375,1
864,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,2,L3-L4,1,,-0.255366765560601,2.47044299774654,1.78235570615814,0.727177976010166,0.0195076632792514,18.3524973839894,2.48524642995441,1
865,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,3,L1-L2-L3,1,,1.5528160937589,-0.793115200498125,1.73139640459651,4.18848012737752,0.989013092326319,14.2537237794107,-0.945430983078229,0
866,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,3,L1-L2-L4,1,,0.0478112361132448,2.21411790953759,1.52568611439738,0.877562036077402,1.40476748859725,5.22735116174719,2.32929944300332,1
867,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,3,L1-L3-L4,1,,-0.264091191808517,2.38636367046943,1.75209810144491,0.792717916145604,0.301749806741515,13.6382748059395,2.40122823450855,1
868,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,3,L2-L3-L4,1,,0.720429551333154,3.97579671281266,1.73504410886693,1.16571878597578,1.20680522458372,23.1402382914211,3.87899028355564,1
869,79,B4_K03_I05-06-08,Branch4,PowerREV,3,3,5/6/8,180/225/315,1,4,L1-L2-L3-L4,1,,-0.146914241280591,2.25485149004588,1.64747755293301,0.860701142434899,1.30571996507839,8.0473197412458,2.25382409573687,1
870,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,2,L1-L2,1,,0.321288258154373,1.43744747307305,1.44789678605797,1.68430126283382,0.0472605748734694,31.2958041912116,1.85698659916656,1
871,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,2,L1-L3,1,,-0.0875770721254734,1.8738977215437,1.54645166049207,1.22013616125052,0.253153976654511,15.2464432383571,1.86431799976512,1
872,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,2,L1-L4,1,,-0.280623075763004,2.27085652761077,1.50484069053278,0.865891893537183,0.264597106454307,4.70034408736139,2.4463857376618,1
873,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,2,L2-L3,1,,-0.155410261494696,1.77954563112916,1.61262497312898,1.32443474238741,0.163828481507522,6.02540785241269,1.78047244462782,1
874,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,2,L2-L4,1,,-0.429008362088772,1.99923965853837,1.58929589105101,1.17549140932896,0.165665095041582,2.73006241867289,2.14233600179896,1
875,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,2,L3-L4,1,,-0.251977429497948,2.49887369371521,1.78986477594894,0.70494292201158,0.0195538773782111,18.7561577064299,2.51345439216093,1
876,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,3,L1-L2-L3,1,,-0.0448441222138919,1.75750458047173,1.5028700580168,1.33325289258789,0.214414049862124,9.15858826385906,1.74229690830773,1
877,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,3,L1-L2-L4,1,,-0.309571104768966,1.98405482829262,1.45759521065573,1.14923764204366,0.251579910245322,5.93066859628958,2.1669098070093,1
878,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,3,L1-L3-L4,1,,-0.264392650403071,2.39756742713418,1.76019499531996,0.785536617314745,0.308239511078893,14.0011130629382,2.41260306452608,1
879,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,3,L2-L3-L4,1,,-0.325571686869514,2.05601032597996,1.70943697370185,1.10408125390504,0.199768918882434,5.64796143278985,2.0768524186113,1
880,80,B4_K03_I05-06-09,Branch4,PowerREV,3,3,5/6/9,180/225/360,1,4,L1-L2-L3-L4,1,,-0.269489956085009,1.97346203576249,1.56264810771157,1.15030719697574,0.253335999423865,4.31823155613301,1.98223090999963,1
881,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,2,L1-L2,1,,0.249834809848217,1.55903307815854,1.39639495851569,1.55467396987458,0.0329844397699584,34.2556948157199,2.00400621189607,1
882,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,2,L1-L3,1,,-0.09310299726289,1.90371478232359,1.52630931442984,1.19022391414501,0.256394456898592,15.7316572093618,1.89574646605256,1
883,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,2,L1-L4,1,,-0.279772798814182,2.27982838125764,1.50608861494406,0.857139394733358,0.289866323767067,4.76262500067708,2.45208911047556,1
884,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,2,L2-L3,1,,-0.159066236722573,1.85032140310342,1.57099565262781,1.25185681048617,0.191177254376551,6.2985623293522,1.85110903367419,1
885,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,2,L2-L4,1,,-0.408535846116934,2.05804926380264,1.56495384678407,1.11177464520145,0.214618774326172,2.80877969422099,2.20170090710317,1
886,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,2,L3-L4,1,,-0.259941336501315,2.51996583521514,1.79143822117068,0.690973721789178,0.00636739234476996,19.0005304188967,2.53535924044358,1
887,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,3,L1-L2-L3,1,,-0.0607247651714471,1.8285797822774,1.46555743326525,1.26335060580495,0.221298075770029,9.56210315209855,1.81546336529429,1
888,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,3,L1-L2-L4,1,,-0.280319806594881,2.09673243040843,1.425766333639,1.03473199235025,0.265705836932762,4.73040154323478,2.27749664049369,1
889,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,3,L1-L3-L4,1,,-0.265159365129978,2.47852956655299,1.78079385017074,0.723222487336858,0.339157542746446,17.063127622631,2.49430620000486,1
890,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,3,L2-L3-L4,1,,-0.311950600851364,2.200453291962,1.74069187606384,0.972902411527438,0.252282110307812,8.65725477363583,2.22118345710153,1
891,81,B4_K03_I05-07-08,Branch4,PowerREV,3,3,5/7/8,180/270/315,1,4,L1-L2-L3-L4,1,,-0.254648412637703,2.03313498574741,1.53542287863853,1.08768757129107,0.265961169812008,4.68476705478893,2.04129366463226,1
892,82,B4_K03_I05-07-09,Branch4,PowerREV,3,3,5/7/9,180/270/360,1,2,L1-L2,1,,0.353531586750244,1.39206331183498,1.43827905777584,1.73544894899158,0.0620311958688961,30.2616984716478,1.80271210959029,1
893,82,B4_K03_I05-07-09,Branch4,PowerREV,3,3,5/7/9,180/270/360,1,2,L1-L3,1,,-0.0723054436298146,1.81894652632481,1.52633171294861,1.27338068511623,0.270755823121683,14.9485750179529,1.80755999492123,1
894,82,B4_K03_I05-07-09,Branch4,PowerREV,3,3,5/7/9,180/270/360,1,2,L1-L4,1,,-0.274300301257629,2.2390260841467,1.48202328075,0.894270889142499,0.288425203762539,4.63598404696575,2.41843688139683,1
895,82,B4_K03_I05-07-09,Branch4,PowerREV,3,3,5/7/9,180/270/360,1,2,L2-L3,1,,-0.159407928237274,1.76695296847478,1.61028252221884,1.33717110719592,0.161077736502538,6.00745571163718,1.76859902732466,1
896,82,B4_K03_I05-07-09,Branch4,PowerREV,3,3,5/7/9,180/270/360,1,2,L2-L4,1,,-0.429830065383555,1.98146149187326,1.58941334110815,1.19231130778653,0.165034599612403,2.70561718033898,2.12549665432196,1
